title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
T25485/2019,Brettenwood Coastal Estate,BRETTENWOOD,34,0,,,Brettenwood,Franolin,34,2018-08-14,2019-08-28,5800000,1088,5330,False,natural_person,natural_person,1,freehold,True,lightstone_export
T23415/2019,Brettenwood Coastal Estate,BRETTENWOOD,291,13,,,Brettenwood,,,2019-01-31,2019-08-07,1000,7715,0,True,legal_entity,legal_entity,1,freehold,False,lightstone_export
T21683/2019,Brettenwood Coastal Estate,BRETTENWOOD,289,0,,,Brettenwood,,,,2019-07-25,0,1127,0,False,natural_person,natural_person,1,freehold,False,lightstone_export
ST21273/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,58,Brettenwood,,,2016-06-20,2019-07-22,2300000,152,15131,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T19754/2019,Brettenwood Coastal Estate,BRETTENWOOD,65,0,,,Brettenwood,Malachite,65,2018-07-17,2019-07-10,1500000,969,1547,True,natural_person,legal_entity,2,freehold,False,lightstone_export
T17081/2019,Brettenwood Coastal Estate,BRETTENWOOD,291,12,,,Brettenwood,,,2018-10-12,2019-06-19,3200000,824,3883,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST16212/2019,Brettenwood Coastal Estate,BRETTENWOOD,193,0,SS HERON PLACE,7,Brettenwood,Brettenwood,193,2019-04-10,2019-06-10,4450000,240,18541,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST15695/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,53,Brettenwood,,,2016-02-10,2019-06-05,2570000,170,15117,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST14095/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,51,Brettenwood,,,2016-07-06,2019-05-22,2200000,152,14473,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST13822/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,60,Brettenwood,,,2015-11-24,2019-05-20,2570000,171,15029,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST12550/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,33,Brettenwood,,,,2019-05-07,0,283,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST12551/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,33,Brettenwood,,,2019-03-08,2019-05-07,3100000,283,10954,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
