title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
T1968/2025,Dunkirk Estate,DUNKIRK ESTATE,173,0,,,Dunkirk Estate,Short,173,2024-12-15,2025-01-31,6100000,,,False,,,1,freehold,True,lightstone_export
T34618/2024,Dunkirk Estate,DUNKIRK ESTATE,87,0,,,Dunkirk Estate,Sameja,87,2024-10-23,2024-12-06,7250000,,,False,,,1,freehold,True,lightstone_export
T34271/2024,Dunkirk Estate,DUNKIRK ESTATE,85,0,,,Dunkirk Estate,Sameja,85,2024-11-01,2024-12-04,10000000,,,False,,,1,freehold,True,lightstone_export
T33119/2024,Dunkirk Estate,DUNKIRK ESTATE,190,0,,,Dunkirk Estate,Toleda,190,2024-08-21,2024-11-25,5750000,,,False,,,2,freehold,True,lightstone_export
T29658/2024,Dunkirk Estate,DUNKIRK ESTATE,157,0,,,Dunkirk Estate,Ashwood,6,,2024-10-25,0,,,False,,,1,freehold,False,lightstone_export
T26831/2024,Dunkirk Estate,DUNKIRK ESTATE,194,0,,,Dunkirk Estate,,,2024-06-27,2024-09-26,5480000,,,False,,,1,freehold,True,lightstone_export
T26129/2024,Dunkirk Estate,DUNKIRK ESTATE,145,0,,,Dunkirk Estate,Sameja,145,2024-06-10,2024-09-18,6700000,,,False,,,2,freehold,True,lightstone_export
ST23145/2024,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,28,Dunkirk Estate,,,2024-05-30,2024-08-21,3500000,,,False,,,1,sectional_title,True,lightstone_export
ST23145/2024,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,68,Dunkirk Estate,,,2024-05-30,2024-08-21,3500000,,,False,,,1,sectional_title,True,lightstone_export
ST22135/2024,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,23,Dunkirk Estate,Sameja,96,2024-05-27,2024-08-08,3630000,,,False,,,1,sectional_title,True,lightstone_export
