title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST41328/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,3,Willard Beach,Gazelle,1,2022-10-04,2022-11-21,2250000,179,12569,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST41158/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,82,Willard Beach,Gazelle,1,2022-10-14,2022-11-18,2400000,159,15094,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST41312/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,1,Willard Beach,Gazelle,1,2022-08-25,2022-11-18,2800000,206,13592,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST40155/2022,Willard Beach,FU,931,583,SS BAY RIDGE,67,Willard Beach,King Fisher,53,2022-07-21,2022-11-09,2050000,169,12130,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST39783/2022,Willard Beach,BALLITOVILLE EXT 2,1125,2,SS CHIANTI,11,Willard Beach,Dolphin,51,,2022-11-07,0,123,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST39783/2022,Willard Beach,BALLITOVILLE EXT 2,1125,2,SS CHIANTI,5,Willard Beach,Dolphin,51,,2022-11-07,0,6,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST39783/2022,Willard Beach,BALLITOVILLE EXT 2,1125,2,SS CHIANTI,3,Willard Beach,Dolphin,51,,2022-11-07,0,32,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST39385/2022,Willard Beach,FU,931,498,SS KENWYN-ON-SEA,6,Willard Beach,,,,2022-11-03,0,151,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST39083/2022,Willard Beach,BALLITOVILLE EXT 2,1125,0,SS THE MANORS,8,Willard Beach,Dolphin,45,2022-08-10,2022-11-01,1960400,140,14002,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST38401/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,76,Willard Beach,Dolphin,1379,2022-05-17,2022-10-28,1950000,118,16525,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST37139/2022,Willard Beach,FU,931,583,SS BAY RIDGE,47,Willard Beach,King Fisher,53,2022-02-21,2022-10-21,3500000,219,15981,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST36885/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,35,Willard Beach,Gazelle,1,2022-03-19,2022-10-20,2450000,178,13764,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST36336/2022,Willard Beach,FU,931,498,SS KENWYN-ON-SEA,9,Willard Beach,,,2022-08-01,2022-10-13,3050000,158,19303,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST36342/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,7,Willard Beach,Gazelle,1,2022-07-08,2022-10-13,2000000,131,15267,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T35811/2022,Willard Beach,SHAKAS ROCK,3,0,,,Willard Beach,Kudu,16,,2022-10-11,0,927,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T35811/2022,Willard Beach,SHAKAS ROCK,33,0,,,Willard Beach,Kudu,14,,2022-10-11,0,1012,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
ST35847/2022,Willard Beach,FU,931,88,SS GREENHAVEN,8,Willard Beach,Gazelle,7,2022-08-22,2022-10-11,2500000,152,16447,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST34848/2022,Willard Beach,FU,931,476,SS VILLA LEONORA,7,Willard Beach,Leonara,91,2022-08-24,2022-09-30,2300000,162,14197,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
