title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST17215/2025,Simbithi Eco Estate,SIMBITHI,731,0,SS ETHAFENI,2,Simbithi,Dragon Tree,4,2025-05-22,2025-07-07,2600000,138,18840,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T17008/2025,Simbithi Eco Estate,SIMBITHI,290,0,,,Simbithi,Pambathi,1,2025-02-19,2025-07-04,6600000,1802,3662,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T16422/2025,Simbithi Eco Estate,SIMBITHI,84,0,,,Simbithi,Cussonia,8,2025-04-16,2025-06-30,9750000,1548,6298,False,natural_person,natural_person,2,freehold,True,lightstone_export
T16082/2025,Simbithi Eco Estate,SIMBITHI,436,0,,,Simbithi,Trimeria,12,2020-09-16,2025-06-25,1750000,1726,1013,True,legal_entity,legal_entity,1,freehold,False,lightstone_export
ST15977/2025,Simbithi Eco Estate,SIMBITHI,7,0,SS ILANGA,3,Simbithi,Sicklebush,1,2025-03-13,2025-06-24,9350000,391,23913,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST15819/2025,Simbithi Eco Estate,SIMBITHI,842,1,SS AMPHITHEATRE,6,Simbithi,Acacia,25,2025-03-18,2025-06-23,5300000,402,13184,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST15669/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,55,Simbithi,Sicklebush,4,2025-02-14,2025-06-20,4150000,287,14459,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T15579/2025,Simbithi Eco Estate,SIMBITHI,1046,0,,,Simbithi,Puzzle Bush,6,2025-02-16,2025-06-20,7600000,1170,6495,False,natural_person,natural_person,2,freehold,True,lightstone_export
T15599/2025,Simbithi Eco Estate,SIMBITHI,733,0,,,Simbithi,Cussonia,38,2024-12-09,2025-06-20,2200000,1402,1569,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST15537/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,77,Simbithi,Sicklebush,4,2025-01-03,2025-06-19,5450000,378,14417,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T15441/2025,Simbithi Eco Estate,SIMBITHI,1287,0,,,Simbithi,Aloe,1287,2025-04-13,2025-06-19,5030000,586,8583,False,natural_person,natural_person,2,freehold,True,lightstone_export
T15224/2025,Simbithi Eco Estate,SIMBITHI,1318,0,,,Simbithi,Dukerberry,1318,2025-03-15,2025-06-18,11850000,1595,7429,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST15153/2025,Simbithi Eco Estate,SIMBITHI,309,0,SS EMOYENI,12,Simbithi,Corkwood,309,2025-04-11,2025-06-17,3975000,229,17358,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T14714/2025,Simbithi Eco Estate,SIMBITHI,887,0,,,Simbithi,Ironwood,21,2025-03-06,2025-06-12,5300000,1250,4240,True,legal_entity,natural_person,1,freehold,False,lightstone_export
T14617/2025,Simbithi Eco Estate,SIMBITHI,773,0,,,Simbithi,Cats Whiskers,5,2025-03-28,2025-06-11,8000000,1599,5003,False,natural_person,natural_person,2,freehold,True,lightstone_export
T14590/2025,Simbithi Eco Estate,SIMBITHI,586,0,,,Simbithi,Jackal Berry,6,2025-04-18,2025-06-11,10625000,1327,8006,False,natural_person,natural_person,1,freehold,True,lightstone_export
T13947/2025,Simbithi Eco Estate,SIMBITHI,31,0,,,Simbithi,Albizia,31,2025-02-06,2025-06-04,7550000,1500,5033,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST14048/2025,Simbithi Eco Estate,SIMBITHI,50,0,SS FISH EAGLE RIDGE,123,Simbithi,Simbithi,50,2025-04-03,2025-06-04,5500000,310,17741,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T13197/2025,Simbithi Eco Estate,SIMBITHI,775,0,,,Simbithi,Cats Whiskers,9,2025-02-25,2025-05-29,6600000,1467,4498,False,natural_person,natural_person,2,freehold,True,lightstone_export
T13134/2025,Simbithi Eco Estate,SIMBITHI,1328,0,,,Simbithi,Silver Oak,1328,2025-03-14,2025-05-29,12995000,1813,7167,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T12881/2025,Simbithi Eco Estate,SIMBITHI,176,0,,,Simbithi,Plumbago,14,2025-02-14,2025-05-27,13000000,1449,8971,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST12922/2025,Simbithi Eco Estate,SIMBITHI,731,0,SS ETHAFENI,32,Simbithi,Dragon Tree,4,2025-02-04,2025-05-27,1845000,74,24932,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T12676/2025,Simbithi Eco Estate,SIMBITHI,792,0,,,Simbithi,Cats Whiskers,14,2024-10-18,2025-05-26,8500000,1500,5666,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST12621/2025,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,44,Simbithi,Sicklebush,3,2025-03-13,2025-05-23,3700000,220,16818,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T12358/2025,Simbithi Eco Estate,SIMBITHI,275,0,,,Simbithi,Trimeria,24,2025-01-08,2025-05-22,2450000,1672,1465,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST12466/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,29,Simbithi,Sicklebush,4,2025-03-02,2025-05-22,6400000,408,15686,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST11400/2025,Simbithi Eco Estate,SIMBITHI,6,0,SS TAMBOTI,8,Simbithi,Tamboti,11,2025-02-08,2025-05-13,4400000,277,15884,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T11158/2025,Simbithi Eco Estate,SIMBITHI,515,0,,,Simbithi,Umvumvu,50,2024-08-05,2025-05-12,32500000,2085,15587,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T11050/2025,Simbithi Eco Estate,SIMBITHI,827,0,,,Simbithi,Honeysuckle,10,2025-02-11,2025-05-09,7750000,1500,5166,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST10929/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,5,Simbithi,Sicklebush,4,2024-11-01,2025-05-08,3450000,308,11201,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T10854/2025,Simbithi Eco Estate,SIMBITHI,986,0,,,Simbithi,Fuschia,38,2024-12-23,2025-05-08,7700000,1179,6530,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T10308/2025,Simbithi Eco Estate,SIMBITHI,631,0,,,Simbithi,Umvumvu,33,2025-03-10,2025-05-02,2070000,1300,1592,True,natural_person,legal_entity,1,freehold,False,lightstone_export
ST10231/2025,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,22,Simbithi,Sicklebush,3,2025-02-28,2025-04-30,2850000,157,18152,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST10231/2025,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,115,Simbithi,Sicklebush,3,2025-02-28,2025-04-30,2850000,36,79166,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST10177/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,40,Simbithi,Sicklebush,4,2024-09-21,2025-04-30,2200000,206,10679,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST9981/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,194,Simbithi,Sicklebush,4,2025-02-24,2025-04-29,7400000,325,22769,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST9720/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,100,Simbithi,Sicklebush,4,2025-01-20,2025-04-24,4500000,319,14106,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST9717/2025,Simbithi Eco Estate,SIMBITHI,731,0,SS ETHAFENI,25,Simbithi,Dragon Tree,4,2024-10-09,2025-04-24,2425000,150,16166,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T9178/2025,Simbithi Eco Estate,SIMBITHI,368,0,,,Simbithi,Crossberry,368,2025-01-23,2025-04-15,11500000,1487,7733,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST9236/2025,Simbithi Eco Estate,SIMBITHI,498,0,SS EZULWENI,5,Simbithi,Sicklebush,2,,2025-04-15,0,317,0,False,natural_person,legal_entity,1,sectional_title,False,lightstone_export
T9043/2025,Simbithi Eco Estate,SIMBITHI,227,0,,,Simbithi,Plumbago,62,2024-11-22,2025-04-14,3700000,1563,2367,False,natural_person,natural_person,2,freehold,True,lightstone_export
T8437/2025,Simbithi Eco Estate,SIMBITHI,1355,0,,,Simbithi,Acacia,21,2024-02-24,2025-04-09,11400000,1237,9215,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST8372/2025,Simbithi Eco Estate,SIMBITHI,731,0,SS ETHAFENI,23,Simbithi,Dragon Tree,4,2025-02-15,2025-04-08,1650000,84,19642,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T8156/2025,Simbithi Eco Estate,SIMBITHI,708,0,,,Simbithi,Wild Fig,708,2025-01-27,2025-04-07,14800000,1415,10459,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST8243/2025,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,6,Simbithi,Simbathi,1202,2025-01-31,2025-04-07,2957800,107,27642,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST8007/2025,Simbithi Eco Estate,SIMBITHI,309,0,SS EMOYENI,30,Simbithi,Corkwood,309,2024-08-07,2025-04-04,1550000,205,7560,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T7623/2025,Simbithi Eco Estate,SIMBITHI,533,0,,,Simbithi,Pigeonwood,6,2024-09-16,2025-04-01,4000000,1563,2559,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST7524/2025,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,4,Simbithi,Sicklebush,3,2024-12-12,2025-03-31,3500000,220,15909,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST7542/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,198,Simbithi,Sicklebush,4,2024-11-23,2025-03-31,4800000,336,14285,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T7414/2025,Simbithi Eco Estate,SIMBITHI,1317,0,,,Simbithi,Dukerberry,1317,2024-10-22,2025-03-31,8695000,1540,5646,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST6424/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,43,Simbithi,Sicklebush,4,2025-01-14,2025-03-20,2750000,214,12850,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T6416/2025,Simbithi Eco Estate,SIMBITHI,682,0,,,Simbithi,Umkhuhla,682,2025-01-20,2025-03-20,8500000,1946,4367,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST6324/2025,Simbithi Eco Estate,SIMBITHI,6,0,SS TAMBOTI,53,Simbithi,Tamboti,11,2024-10-29,2025-03-19,3850000,203,18965,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST5984/2025,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,14,Simbithi,Simbathi,1202,2025-01-31,2025-03-14,2320000,101,22970,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST5616/2025,Simbithi Eco Estate,SIMBITHI,731,0,SS ETHAFENI,6,Simbithi,Dragon Tree,4,2024-12-15,2025-03-12,1540000,79,19493,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST4193/2025,Simbithi Eco Estate,SIMBITHI,6,0,SS TAMBOTI,14,Simbithi,Tamboti,11,2024-11-19,2025-02-27,1090672,201,5426,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST4025/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,136,Simbithi,Sicklebush,4,2024-11-14,2025-02-26,5000000,338,14792,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST3815/2025,Simbithi Eco Estate,SIMBITHI,50,0,SS FISH EAGLE RIDGE,133,Simbithi,Simbithi,50,2024-11-15,2025-02-25,4300000,219,19634,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T3741/2025,Simbithi Eco Estate,SIMBITHI,770,0,,,Simbithi,Bush Willow,1,2025-01-20,2025-02-24,2200000,1304,1687,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST3519/2025,Simbithi Eco Estate,SIMBITHI,658,0,SS MSINTSI TWELVE,12,Simbithi,Feverberry,28,2024-11-29,2025-02-20,4350000,206,21116,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST3339/2025,Simbithi Eco Estate,SIMBITHI,731,0,SS ETHAFENI,27,Simbithi,Dragon Tree,4,2024-11-29,2025-02-18,2300000,150,15333,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T2723/2025,Simbithi Eco Estate,SIMBITHI,1237,0,,,Simbithi,Beachwood,1237,2024-07-10,2025-02-11,1900000,909,2090,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T2336/2025,Simbithi Eco Estate,SIMBITHI,579,0,,,Simbithi,Jackal Berry,9,2024-10-08,2025-02-05,7150000,1465,4880,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST2094/2025,Simbithi Eco Estate,SIMBITHI,50,0,SS FISH EAGLE RIDGE,2,Simbithi,Simbithi,50,,2025-01-31,0,322,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
T1770/2025,Simbithi Eco Estate,SIMBITHI,197,0,,,Simbithi,Plumbago,27,2024-11-20,2025-01-29,2800000,1500,1866,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST1849/2025,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,8,Simbithi,Sicklebush,4,2024-11-05,2025-01-29,4600000,317,14511,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T1406/2025,Simbithi Eco Estate,SIMBITHI,1346,0,,,Simbithi,Simbathi,1346,2024-09-05,2025-01-24,2200000,884,2488,False,natural_person,natural_person,1,freehold,True,lightstone_export
T1242/2025,Simbithi Eco Estate,SIMBITHI,1047,0,,,Simbithi,Puzzle Bush,4,2024-07-30,2025-01-22,2600000,1136,2288,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST550/2025,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,9,Simbithi,Simbathi,1202,2024-09-03,2025-01-15,2070460,106,19532,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST551/2025,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,15,Simbithi,Simbathi,1202,2024-09-03,2025-01-15,2626876,137,19174,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST553/2025,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,16,Simbithi,Simbathi,1202,2024-09-03,2025-01-15,2495500,128,19496,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST552/2025,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,27,Simbithi,Simbathi,1202,2024-09-03,2025-01-15,1906240,114,16721,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T252/2025,Simbithi Eco Estate,SIMBITHI,560,0,,,Simbithi,Umvumvu,19,2024-11-07,2025-01-08,3300000,1115,2959,False,natural_person,natural_person,2,freehold,True,lightstone_export
T83/2025,Simbithi Eco Estate,SIMBITHI,364,0,,,Simbithi,Umthombe,4,2024-11-08,2025-01-07,2750000,1825,1506,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST35768/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,202,Simbithi,Sicklebush,4,2024-08-28,2024-12-17,2650000,220,12045,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST35761/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,165,Simbithi,Sicklebush,4,2024-08-22,2024-12-17,5500000,275,20000,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST35773/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,161,Simbithi,Sicklebush,4,2024-08-20,2024-12-17,4700000,316,14873,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T35421/2024,Simbithi Eco Estate,SIMBITHI,859,0,,,Simbithi,Bush Willow,8,2024-09-09,2024-12-13,7850000,1233,6366,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T35047/2024,Simbithi Eco Estate,SIMBITHI,289,0,,,Simbithi,Ladlau,21,2024-10-08,2024-12-11,7000000,1534,4563,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST35018/2024,Simbithi Eco Estate,SIMBITHI,658,0,SS MSINTSI TWELVE,10,Simbithi,Feverberry,28,2024-08-05,2024-12-10,3970000,309,12847,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T34746/2024,Simbithi Eco Estate,SIMBITHI,591,0,,,Simbithi,Euphorbia,5,2024-10-23,2024-12-09,2950000,1162,2538,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST34683/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,159,Simbithi,Sicklebush,4,2024-11-01,2024-12-06,5340000,247,21619,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST34659/2024,Simbithi Eco Estate,SIMBITHI,50,0,SS FISH EAGLE RIDGE,126,Simbithi,Simbithi,50,2024-09-26,2024-12-06,3500000,219,15981,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T34060/2024,Simbithi Eco Estate,SIMBITHI,556,0,,,Simbithi,Umvumvu,11,2024-09-06,2024-12-02,9500000,1229,7729,False,natural_person,legal_entity,2,freehold,True,lightstone_export
T34040/2024,Simbithi Eco Estate,SIMBITHI,1257,0,,,Simbithi,Ebony,1257,2024-09-03,2024-12-02,4900000,591,8291,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST34119/2024,Simbithi Eco Estate,SIMBITHI,923,0,SS WEST END,1,Simbithi,Ironwood,2,2024-06-25,2024-12-02,575000,271,2121,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST34118/2024,Simbithi Eco Estate,SIMBITHI,923,0,SS WEST END,7,Simbithi,Ironwood,2,2024-06-25,2024-12-02,575000,273,2106,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST34117/2024,Simbithi Eco Estate,SIMBITHI,923,0,SS WEST END,9,Simbithi,Ironwood,2,2024-05-24,2024-12-02,575000,271,2121,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST34005/2024,Simbithi Eco Estate,SIMBITHI,309,0,SS EMOYENI,6,Simbithi,Corkwood,309,,2024-11-29,0,470,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
T33188/2024,Simbithi Eco Estate,SIMBITHI,555,0,,,Simbithi,Umvumvu,9,2024-08-23,2024-11-25,7322000,1239,5909,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST33223/2024,Simbithi Eco Estate,SIMBITHI,731,0,SS ETHAFENI,17,Simbithi,Dragon Tree,4,2024-08-21,2024-11-25,1650000,69,23913,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST32889/2024,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,78,Simbithi,Sicklebush,3,2024-09-04,2024-11-21,3050000,36,84722,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST32889/2024,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,111,Simbithi,Sicklebush,3,2024-09-04,2024-11-21,3050000,36,84722,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST32883/2024,Simbithi Eco Estate,SIMBITHI,1150,0,SS JACANA,58,Simbithi,Simbathi,1150,2024-05-18,2024-11-21,2800000,150,18666,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST32756/2024,Simbithi Eco Estate,SIMBITHI,6,0,SS TAMBOTI,17,Simbithi,Tamboti,11,2024-09-19,2024-11-20,3850000,220,17500,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST32644/2024,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,2,Simbithi,Simbathi,1202,2024-04-04,2024-11-19,2960000,107,27663,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST32643/2024,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,17,Simbithi,Simbathi,1202,2023-05-24,2024-11-19,3499000,128,27335,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T32186/2024,Simbithi Eco Estate,SIMBITHI,125,0,,,Simbithi,Acacia,5,2024-07-18,2024-11-18,6500000,1265,5138,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T32005/2024,Simbithi Eco Estate,SIMBITHI,53,0,,,Simbithi,Beverly,53,,2024-11-15,0,1237,0,False,natural_person,natural_person,1,freehold,False,lightstone_export
T31832/2024,Simbithi Eco Estate,SIMBITHI,293,0,,,Simbithi,Pambathi,7,2024-04-30,2024-11-14,11900000,1699,7004,False,natural_person,natural_person,1,freehold,True,lightstone_export
T31499/2024,Simbithi Eco Estate,SIMBITHI,1343,0,,,Simbithi,Strelitzia,1343,2024-08-14,2024-11-12,6800000,1051,6470,False,natural_person,natural_person,2,freehold,True,lightstone_export
T31394/2024,Simbithi Eco Estate,SIMBITHI,1285,0,,,Simbithi,Aloe,1285,2024-07-08,2024-11-11,5995000,551,10880,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST31473/2024,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,24,Simbithi,Simbathi,1202,2023-11-07,2024-11-11,1800000,77,23376,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST30848/2024,Simbithi Eco Estate,SIMBITHI,923,0,SS WEST END,4,Simbithi,Ironwood,2,2024-06-10,2024-11-05,575000,271,2121,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST30849/2024,Simbithi Eco Estate,SIMBITHI,923,0,SS WEST END,4,Simbithi,Ironwood,2,2024-06-25,2024-11-05,5200000,271,19188,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T30684/2024,Simbithi Eco Estate,SIMBITHI,42,0,,,Simbithi,Beverly,42,2024-09-04,2024-11-04,7900000,1891,4177,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST30736/2024,Simbithi Eco Estate,SIMBITHI,1202,0,SS SIMBITHI VERVE,20,Simbithi,Simbathi,1202,2023-05-11,2024-11-04,3499000,128,27335,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST30482/2024,Simbithi Eco Estate,SIMBITHI,50,0,SS FISH EAGLE RIDGE,20,Simbithi,Simbithi,50,2024-08-28,2024-10-31,5225000,280,18660,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST30241/2024,Simbithi Eco Estate,SIMBITHI,731,0,SS ETHAFENI,5,Simbithi,Dragon Tree,4,2024-07-13,2024-10-30,1675000,83,20180,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T29614/2024,Simbithi Eco Estate,SIMBITHI,963,0,,,Simbithi,Fuschia,25,2024-08-16,2024-10-25,9000000,1445,6228,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST29290/2024,Simbithi Eco Estate,SIMBITHI,658,0,SS MSINTSI TWELVE,15,Simbithi,Feverberry,28,2024-06-26,2024-10-22,4650000,259,17953,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T29135/2024,Simbithi Eco Estate,SIMBITHI,681,0,,,Simbithi,Umkhuhla,681,2024-07-03,2024-10-21,7800000,1527,5108,False,natural_person,natural_person,2,freehold,True,lightstone_export
T28998/2024,Simbithi Eco Estate,SIMBITHI,201,0,,,Simbithi,Plumbago,19,2024-08-29,2024-10-18,2500000,1617,1546,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST29074/2024,Simbithi Eco Estate,SIMBITHI,6,0,SS TAMBOTI,12,Simbithi,Tamboti,11,2024-03-21,2024-10-18,4450000,277,16064,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST28827/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,73,Simbithi,Sicklebush,4,,2024-10-16,0,378,0,False,natural_person,legal_entity,1,sectional_title,False,lightstone_export
ST28671/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,187,Simbithi,Sicklebush,4,,2024-10-15,0,325,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST27622/2024,Simbithi Eco Estate,SIMBITHI,1150,0,SS JACANA,37,Simbithi,Simbathi,1150,2024-07-07,2024-10-03,10000000,487,20533,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T27440/2024,Simbithi Eco Estate,SIMBITHI,844,0,,,Simbithi,Bush Willow,3,2024-05-07,2024-10-02,2150000,1699,1265,True,legal_entity,natural_person,1,freehold,False,lightstone_export
ST27268/2024,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,5,Simbithi,Sicklebush,3,2024-08-01,2024-09-30,2950000,157,18789,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST27268/2024,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,103,Simbithi,Sicklebush,3,2024-08-01,2024-09-30,2950000,36,81944,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST27299/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,133,Simbithi,Sicklebush,4,2024-07-19,2024-09-30,5050000,302,16721,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T26475/2024,Simbithi Eco Estate,SIMBITHI,992,0,,,Simbithi,Fuschia,26,2024-02-12,2024-09-20,3473000,1054,3295,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T26267/2024,Simbithi Eco Estate,SIMBITHI,1478,0,,,Simbithi,Maccaranga,1478,2024-07-17,2024-09-19,11500000,1614,7125,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST26226/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,47,Simbithi,Sicklebush,4,2024-07-30,2024-09-18,3000000,229,13100,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T25706/2024,Simbithi Eco Estate,SIMBITHI,432,0,,,Simbithi,Trimeria,20,2024-07-19,2024-09-13,12000000,2256,5319,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST25785/2024,Simbithi Eco Estate,SIMBITHI,1150,0,SS JACANA,42,Simbithi,Simbathi,1150,2024-05-15,2024-09-13,2450000,143,17132,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST25367/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,13,Simbithi,Sicklebush,4,2024-03-23,2024-09-11,4300000,309,13915,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T24576/2024,Simbithi Eco Estate,SIMBITHI,734,0,,,Simbithi,Cussonia,36,2024-04-30,2024-09-03,1700000,1399,1215,True,legal_entity,natural_person,1,freehold,False,lightstone_export
T24577/2024,Simbithi Eco Estate,SIMBITHI,727,0,,,Simbithi,Acacia,63,2024-03-18,2024-09-03,2100000,1879,1117,True,legal_entity,natural_person,1,freehold,False,lightstone_export
ST24181/2024,Simbithi Eco Estate,SIMBITHI,497,0,SS SABUTI,154,Simbithi,Sicklebush,4,2024-06-25,2024-08-29,4795000,351,13660,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST23902/2024,Simbithi Eco Estate,SIMBITHI,36,0,SS ILALA,21,Simbithi,Sicklebush,3,2024-05-23,2024-08-27,2876500,157,18321,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
