title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST2151/2022,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,6,Dunkirk Estate,,,2021-10-27,2022-01-27,6000000,435,13793,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T42310/2021,Dunkirk Estate,DUNKIRK ESTATE,175,0,,,Dunkirk Estate,Short,175,2021-09-23,2021-12-15,3950000,419,9427,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST41093/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,16,Dunkirk Estate,,,2021-07-05,2021-12-08,2850000,113,25221,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST41093/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,47,Dunkirk Estate,,,2021-07-05,2021-12-08,2850000,18,158333,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T39170/2021,Dunkirk Estate,DUNKIRK ESTATE,6,0,,,Dunkirk Estate,Sameja,6,2021-06-17,2021-11-25,7500000,1296,5787,False,natural_person,legal_entity,2,freehold,True,lightstone_export
T38612/2021,Dunkirk Estate,DUNKIRK ESTATE,83,0,,,Dunkirk Estate,Sameja,83,2021-08-26,2021-11-22,7250000,980,7397,False,natural_person,natural_person,2,freehold,True,lightstone_export
T36578/2021,Dunkirk Estate,DUNKIRK ESTATE,64,0,,,Dunkirk Estate,Boundary,64,2021-06-11,2021-11-03,3000000,1035,2898,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST35580/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,29,Dunkirk Estate,,,2021-08-23,2021-10-26,2520000,126,20000,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST35580/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,69,Dunkirk Estate,,,2021-08-23,2021-10-26,2520000,18,140000,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T33658/2021,Dunkirk Estate,DUNKIRK ESTATE,76,0,,,Dunkirk Estate,Forest,76,2021-08-10,2021-10-12,4190000,354,11836,False,natural_person,legal_entity,1,freehold,True,lightstone_export
ST32440/2021,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,5,Dunkirk Estate,,,2021-06-09,2021-09-30,7000000,430,16279,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T31840/2021,Dunkirk Estate,DUNKIRK ESTATE,163,0,,,Dunkirk Estate,Ashwood,12,2021-05-27,2021-09-27,2850000,563,5062,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST30734/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,6,Dunkirk Estate,,,2021-04-30,2021-09-17,2820000,116,24310,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST30734/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,13,Dunkirk Estate,,,2021-04-30,2021-09-17,2820000,25,112800,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T29134/2021,Dunkirk Estate,DUNKIRK ESTATE,23,0,,,Dunkirk Estate,Boundary,23,2021-05-08,2021-09-08,7600000,1766,4303,False,natural_person,natural_person,2,freehold,True,lightstone_export
T28977/2021,Dunkirk Estate,DUNKIRK ESTATE,37,0,,,Dunkirk Estate,Boundary,37,2021-06-06,2021-09-07,6200000,1282,4836,False,natural_person,legal_entity,2,freehold,True,lightstone_export
ST29049/2021,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,6,Dunkirk Estate,Sameja,96,2021-04-12,2021-09-07,3800000,209,18181,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T28113/2021,Dunkirk Estate,DUNKIRK ESTATE,11,0,,,Dunkirk Estate,Hillside,11,2021-04-23,2021-09-02,5400000,1056,5113,False,natural_person,natural_person,1,freehold,True,lightstone_export
T26910/2021,Dunkirk Estate,DUNKIRK ESTATE,49,0,,,Dunkirk Estate,Sameja,49,2021-05-09,2021-08-27,6100000,1758,3469,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST26554/2021,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,14,Dunkirk Estate,,,2021-05-25,2021-08-25,3600000,213,16901,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST25828/2021,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,7,Dunkirk Estate,,,2021-05-31,2021-08-24,4250000,328,12957,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST23586/2021,Dunkirk Estate,DUNKIRK ESTATE,29,0,SS THE RIDGE,3,Dunkirk Estate,Boundary,29,2021-06-02,2021-07-30,3600000,203,17733,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T23132/2021,Dunkirk Estate,DUNKIRK ESTATE,5,0,,,Dunkirk Estate,Sameja,5,2020-10-26,2021-07-28,7100000,1295,5482,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST23167/2021,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,7,Dunkirk Estate,Sameja,96,2021-03-21,2021-07-28,3750000,230,16304,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T21733/2021,Dunkirk Estate,DUNKIRK ESTATE,58,0,,,Dunkirk Estate,Boundary,58,2021-04-30,2021-07-22,7950000,1283,6196,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST21580/2021,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,18,Dunkirk Estate,Sameja,96,2020-12-20,2021-07-21,2950000,232,12715,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T21214/2021,Dunkirk Estate,DUNKIRK ESTATE,43,0,,,Dunkirk Estate,Glades,43,2021-05-08,2021-07-20,7800000,1352,5769,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST17121/2021,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,13,Dunkirk Estate,,,2021-01-06,2021-06-09,1100000,69,15942,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST17121/2021,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,17,Dunkirk Estate,,,2021-01-06,2021-06-09,1100000,28,39285,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST14410/2021,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,8,Dunkirk Estate,,,2021-03-01,2021-05-25,4100000,366,11202,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T13873/2021,Dunkirk Estate,DUNKIRK ESTATE,14,0,,,Dunkirk Estate,Hillside,14,2021-01-29,2021-05-21,6300000,1606,3922,False,natural_person,natural_person,2,freehold,True,lightstone_export
T12884/2021,Dunkirk Estate,DUNKIRK ESTATE,140,0,,,Dunkirk Estate,Sameja,140,2021-02-04,2021-05-17,7125000,830,8584,False,natural_person,legal_entity,2,freehold,True,lightstone_export
T11546/2021,Dunkirk Estate,DUNKIRK ESTATE,199,0,,,Dunkirk Estate,Sameja,94,2021-01-17,2021-04-29,5800000,537,10800,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST11119/2021,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,8,Dunkirk Estate,Sameja,96,2020-11-10,2021-04-21,3075000,230,13369,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T10237/2021,Dunkirk Estate,DUNKIRK ESTATE,19,0,,,Dunkirk Estate,,,2020-11-23,2021-04-12,7800000,1334,5847,False,natural_person,natural_person,2,freehold,True,lightstone_export
T10231/2021,Dunkirk Estate,DUNKIRK ESTATE,33,0,,,Dunkirk Estate,Boundary,33,2020-11-18,2021-04-12,6800000,995,6834,False,natural_person,natural_person,2,freehold,True,lightstone_export
T8961/2021,Dunkirk Estate,DUNKIRK ESTATE,168,0,,,Dunkirk Estate,Short,168,2021-01-22,2021-03-26,3400000,448,7589,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST7481/2021,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,16,Dunkirk Estate,,,2020-11-06,2021-03-16,3500000,182,19230,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST6434/2021,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,11,Dunkirk Estate,Sameja,96,2020-11-26,2021-03-10,3100000,209,14832,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T3831/2021,Dunkirk Estate,DUNKIRK ESTATE,63,0,,,Dunkirk Estate,Boundary,63,2020-12-15,2021-02-22,6500000,997,6519,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T2996/2021,Dunkirk Estate,DUNKIRK ESTATE,81,0,,,Dunkirk Estate,Forest,81,2020-11-05,2021-02-15,5300000,432,12268,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST39789/2020,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,49,Dunkirk Estate,,,,2020-11-27,0,18,0,False,legal_entity,legal_entity,1,sectional_title,False,lightstone_export
ST39788/2020,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,54,Dunkirk Estate,,,,2020-11-27,0,18,0,False,legal_entity,legal_entity,1,sectional_title,False,lightstone_export
ST37601/2020,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,20,Dunkirk Estate,,,2020-07-31,2020-11-13,2768000,126,21968,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST37601/2020,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,58,Dunkirk Estate,,,2020-07-31,2020-11-13,2768000,18,153777,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST33390/2020,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,23,Dunkirk Estate,,,2020-08-28,2020-10-15,2875000,126,22817,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST33390/2020,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,61,Dunkirk Estate,,,2020-08-28,2020-10-15,2875000,18,159722,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T32901/2020,Dunkirk Estate,DUNKIRK ESTATE,173,0,,,Dunkirk Estate,Short,173,2020-08-18,2020-10-13,4200000,455,9230,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T32606/2020,Dunkirk Estate,DUNKIRK ESTATE,26,0,,,Dunkirk Estate,Boundary,26,2020-07-03,2020-10-09,6200000,965,6424,False,natural_person,natural_person,2,freehold,True,lightstone_export
T31353/2020,Dunkirk Estate,DUNKIRK ESTATE,122,0,,,Dunkirk Estate,Sameja,122,2020-07-01,2020-09-30,8250000,1151,7167,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T29058/2020,Dunkirk Estate,DUNKIRK ESTATE,118,0,,,Dunkirk Estate,,,2018-08-20,2020-09-16,1100000,2155,510,False,natural_person,legal_entity,1,freehold,True,lightstone_export
T26537/2020,Dunkirk Estate,DUNKIRK ESTATE,117,0,,,Dunkirk Estate,,,2018-08-20,2020-08-28,1100000,2151,511,False,natural_person,legal_entity,1,freehold,True,lightstone_export
ST26325/2020,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,32,Dunkirk Estate,,,2020-06-11,2020-08-26,2260000,154,14675,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T21034/2020,Dunkirk Estate,DUNKIRK ESTATE,174,0,,,Dunkirk Estate,Short,174,2020-03-11,2020-07-03,2250000,419,5369,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T19974/2020,Dunkirk Estate,DUNKIRK ESTATE,202,0,,,Dunkirk Estate,Sameja,97,2020-03-09,2020-06-22,5950000,563,10568,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST9947/2020,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,12,Dunkirk Estate,Sameja,96,2020-02-27,2020-03-26,3150000,209,15071,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST4368/2020,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,25,Dunkirk Estate,,,,2020-02-20,0,329,0,False,natural_person,,2,sectional_title,False,lightstone_export
ST4369/2020,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,25,Dunkirk Estate,,,2019-09-25,2020-02-20,5100000,329,15501,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST2126/2020,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,7,Dunkirk Estate,,,2019-07-29,2020-01-30,8500000,536,15858,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST2126/2020,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,12,Dunkirk Estate,,,2019-07-29,2020-01-30,8500000,27,314814,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST2126/2020,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,14,Dunkirk Estate,,,2019-07-29,2020-01-30,8500000,18,472222,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T36919/2019,Dunkirk Estate,DUNKIRK ESTATE,13,0,,,Dunkirk Estate,Hillside,13,2019-10-03,2019-11-28,6200000,1138,5448,False,natural_person,natural_person,1,freehold,True,lightstone_export
T34788/2019,Dunkirk Estate,DUNKIRK ESTATE,47,0,,,Dunkirk Estate,Sameja,47,2019-08-02,2019-11-11,6250000,1104,5661,False,natural_person,natural_person,2,freehold,True,lightstone_export
T34787/2019,Dunkirk Estate,DUNKIRK ESTATE,170,0,,,Dunkirk Estate,Short,170,2019-07-22,2019-11-11,4100000,443,9255,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST33586/2019,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,25,Dunkirk Estate,,,2019-08-02,2019-10-30,2700000,126,21428,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST33586/2019,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,59,Dunkirk Estate,,,2019-08-02,2019-10-30,2700000,18,150000,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST30487/2019,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,3,Dunkirk Estate,,,2019-01-31,2019-10-07,7000000,446,15695,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST29092/2019,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,11,Dunkirk Estate,,,2018-12-12,2019-09-27,370000,28,13214,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST29093/2019,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,16,Dunkirk Estate,,,2018-11-14,2019-09-27,180000,22,8181,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T28788/2019,Dunkirk Estate,DUNKIRK ESTATE,125,0,,,Dunkirk Estate,Glades,125,2019-06-26,2019-09-25,7950000,1261,6304,False,natural_person,natural_person,1,freehold,True,lightstone_export
T28576/2019,Dunkirk Estate,DUNKIRK ESTATE,204,0,,,Dunkirk Estate,,,2019-01-15,2019-09-23,6150000,534,11516,False,natural_person,natural_person,1,freehold,True,lightstone_export
T26290/2019,Dunkirk Estate,DUNKIRK ESTATE,101,0,,,Dunkirk Estate,Sameja,101,2019-07-13,2019-09-03,7000000,1289,5430,False,natural_person,natural_person,1,freehold,True,lightstone_export
T25975/2019,Dunkirk Estate,DUNKIRK ESTATE,50,0,,,Dunkirk Estate,Sameja,50,2019-05-31,2019-08-30,1200000,1307,918,True,natural_person,natural_person,1,freehold,False,lightstone_export
ST23767/2019,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,19,Dunkirk Estate,Sameja,96,2019-05-03,2019-08-13,3600000,209,17224,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T23685/2019,Dunkirk Estate,DUNKIRK ESTATE,152,0,,,Dunkirk Estate,Ashwood,1,2019-05-28,2019-08-13,2850000,393,7251,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST23509/2019,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,15,Dunkirk Estate,,,2019-07-04,2019-08-08,2700000,113,23893,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST23509/2019,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,48,Dunkirk Estate,,,2019-07-04,2019-08-08,2700000,18,150000,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T18293/2019,Dunkirk Estate,DUNKIRK ESTATE,99,0,,,Dunkirk Estate,Sameja,99,2019-04-09,2019-06-28,5300000,1335,3970,False,natural_person,natural_person,1,freehold,True,lightstone_export
T16333/2019,Dunkirk Estate,DUNKIRK ESTATE,10,0,,,Dunkirk Estate,Hillside,10,2019-04-12,2019-06-11,4920000,1209,4069,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST14242/2019,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,17,Dunkirk Estate,,,2018-08-03,2019-05-23,3000000,134,22388,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST11668/2019,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,24,Dunkirk Estate,,,,2019-04-26,0,401,0,False,natural_person,,1,sectional_title,False,lightstone_export
T9574/2019,Dunkirk Estate,DUNKIRK ESTATE,86,0,,,Dunkirk Estate,Sameja,86,,2019-04-08,0,1126,0,False,natural_person,natural_person,1,freehold,False,lightstone_export
T9198/2019,Dunkirk Estate,DUNKIRK ESTATE,176,0,,,Dunkirk Estate,Short,176,2018-12-07,2019-04-04,2850000,419,6801,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST9072/2019,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,29,Dunkirk Estate,,,2019-01-15,2019-04-03,1000000,126,7936,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST9072/2019,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,69,Dunkirk Estate,,,2019-01-15,2019-04-03,1000000,18,55555,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T4196/2019,Dunkirk Estate,DUNKIRK ESTATE,44,0,,,Dunkirk Estate,Glades,44,2018-11-06,2019-02-21,2500000,1531,1632,True,legal_entity,legal_entity,2,freehold,False,lightstone_export
T1930/2019,Dunkirk Estate,DUNKIRK ESTATE,40,0,,,Dunkirk Estate,Glades,40,2018-07-19,2019-01-31,1800000,1290,1395,True,natural_person,legal_entity,1,freehold,False,lightstone_export
ST39042/2018,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,26,Dunkirk Estate,Sameja,96,2018-09-20,2018-11-29,4500000,399,11278,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST36941/2018,Dunkirk Estate,DUNKIRK ESTATE,29,0,SS THE RIDGE,1,Dunkirk Estate,Boundary,29,2018-07-23,2018-11-19,3320000,169,19644,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST34005/2018,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,1,Dunkirk Estate,,,2018-09-04,2018-10-31,3700000,230,16086,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T32212/2018,Dunkirk Estate,DUNKIRK ESTATE,77,0,,,Dunkirk Estate,Forest,77,2018-06-20,2018-10-19,4500000,377,11936,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST32288/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,6,Dunkirk Estate,,,2018-08-24,2018-10-19,5600000,435,12873,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST31759/2018,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,15,Dunkirk Estate,Sameja,96,2018-03-14,2018-10-16,3100000,214,14485,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST31121/2018,Dunkirk Estate,DUNKIRK ESTATE,20,0,SS THE BLOK,5,Dunkirk Estate,Hillside,20,2018-07-16,2018-10-12,6500000,339,19174,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST28388/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,7,Dunkirk Estate,,,2018-03-24,2018-09-14,7450000,536,13899,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST28388/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,11,Dunkirk Estate,,,2018-03-24,2018-09-14,7450000,28,266071,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST28388/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,12,Dunkirk Estate,,,2018-03-24,2018-09-14,7450000,27,275925,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST28388/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,13,Dunkirk Estate,,,2018-03-24,2018-09-14,7450000,69,107971,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST28388/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,14,Dunkirk Estate,,,2018-03-24,2018-09-14,7450000,18,413888,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST28388/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,16,Dunkirk Estate,,,2018-03-24,2018-09-14,7450000,22,338636,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST28388/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,17,Dunkirk Estate,,,2018-03-24,2018-09-14,7450000,28,266071,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST27449/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,21,Dunkirk Estate,,,2018-05-04,2018-09-07,2700000,126,21428,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST27449/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,63,Dunkirk Estate,,,2018-05-04,2018-09-07,2700000,18,150000,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T26342/2018,Dunkirk Estate,DUNKIRK ESTATE,142,0,,,Dunkirk Estate,Sameja,142,2018-05-08,2018-08-30,5950000,1000,5950,False,natural_person,natural_person,2,freehold,True,lightstone_export
T25857/2018,Dunkirk Estate,DUNKIRK ESTATE,52,0,,,Dunkirk Estate,Sameja,52,2018-04-13,2018-08-27,6780000,1268,5347,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST25638/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,12,Dunkirk Estate,,,2018-06-08,2018-08-23,2500000,113,22123,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST25638/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,55,Dunkirk Estate,,,2018-06-08,2018-08-23,2500000,18,138888,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST24806/2018,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,21,Dunkirk Estate,,,2018-02-06,2018-08-16,3750000,304,12335,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T23899/2018,Dunkirk Estate,DUNKIRK ESTATE,66,0,,,Dunkirk Estate,Boundary,66,2018-05-27,2018-08-06,1030000,1159,888,True,natural_person,legal_entity,1,freehold,False,lightstone_export
T23293/2018,Dunkirk Estate,DUNKIRK ESTATE,150,0,,,Dunkirk Estate,Sameja,150,2018-04-22,2018-07-31,4600000,624,7371,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST22282/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,1,Dunkirk Estate,,,2018-04-26,2018-07-23,6060000,430,14093,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST21842/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,3,Dunkirk Estate,,,2018-03-15,2018-07-17,2400000,113,21238,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST21842/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,51,Dunkirk Estate,,,2018-03-15,2018-07-17,2400000,18,133333,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST19446/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,28,Dunkirk Estate,,,2018-02-12,2018-06-28,2400000,154,15584,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST19446/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,68,Dunkirk Estate,,,2018-02-12,2018-06-28,2400000,19,126315,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST17280/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,33,Dunkirk Estate,,,2018-03-05,2018-06-11,3200000,154,20779,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST17280/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,70,Dunkirk Estate,,,2018-03-05,2018-06-11,3200000,18,177777,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST15996/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,2,Dunkirk Estate,,,2018-04-06,2018-05-30,4800000,429,11188,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T13464/2018,Dunkirk Estate,DUNKIRK ESTATE,185,0,,,Dunkirk Estate,,,2018-03-23,2018-05-09,4100000,400,10250,False,natural_person,natural_person,2,freehold,True,lightstone_export
T12672/2018,Dunkirk Estate,DUNKIRK ESTATE,195,0,,,Dunkirk Estate,,,2018-01-31,2018-05-02,5700000,570,10000,False,natural_person,legal_entity,2,freehold,True,lightstone_export
ST12405/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,14,Dunkirk Estate,,,2018-03-01,2018-04-26,2550000,113,22566,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST12405/2018,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,56,Dunkirk Estate,,,2018-03-01,2018-04-26,2550000,17,150000,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST10970/2018,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,4,Dunkirk Estate,,,2017-05-11,2018-04-19,5500000,432,12731,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T10610/2018,Dunkirk Estate,DUNKIRK ESTATE,50,0,,,Dunkirk Estate,Sameja,50,2018-01-02,2018-04-18,1900000,1307,1453,True,natural_person,natural_person,2,freehold,False,lightstone_export
ST10102/2018,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,2,Dunkirk Estate,,,2017-11-16,2018-04-13,3000000,231,12987,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST7649/2018,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,9,Dunkirk Estate,Sameja,96,2017-12-08,2018-03-22,3350000,209,16028,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST5054/2018,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,21,Dunkirk Estate,,,,2018-03-02,0,304,0,False,natural_person,,1,sectional_title,False,lightstone_export
