title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST29065/2014,Black Rock,SHAKAS ROCK,204,3,SS THIRA,56,Black Rock,Ocean,70,2014-06-05,2014-08-28,2700000,19,142105,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST29065/2014,Black Rock,SHAKAS ROCK,204,3,SS THIRA,22,Black Rock,Ocean,70,2014-06-05,2014-08-28,2700000,108,25000,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST25813/2014,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,7,Black Rock,Ocean,101,2014-04-18,2014-08-05,1650000,116,14224,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST24378/2014,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,6,Black Rock,Ocean,101,2014-04-17,2014-07-24,1700000,116,14655,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST22153/2014,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,2,Black Rock,Ocean,101,2014-05-12,2014-07-08,2200000,133,16541,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST12707/2014,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,11,Black Rock,Pyrgos General,4,2013-11-07,2014-04-16,2500000,200,12500,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST12707/2014,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,80,Black Rock,,,2013-11-07,2014-04-16,2500000,8,312500,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST39235/2013,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,50,Black Rock,,,2012-10-09,2013-12-02,1500000,138,10869,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST31011/2013,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,13,Black Rock,Ocean,101,,2013-10-01,0,134,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST27592/2013,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,18,Black Rock,Pyrgos General,4,2013-06-06,2013-09-05,1419822,163,8710,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST39973/2013,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,1,Black Rock,Ocean,101,2013-09-06,2013-07-12,1814000,138,13144,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST19519/2013,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,14,Black Rock,,,2013-03-26,2013-06-28,3500000,196,17857,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST16028/2013,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,3,Black Rock,Pyrgos General,4,,2013-05-30,0,199,0,False,natural_person,legal_entity,2,sectional_title,False,lightstone_export
ST16029/2013,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,3,Black Rock,Pyrgos General,4,2013-01-22,2013-05-30,2000000,199,10050,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST11808/2013,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,5,Black Rock,Pyrgos General,4,2012-11-12,2013-04-26,1430000,162,8827,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST9447/2013,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,2,Black Rock,Pyrgos General,4,2013-02-09,2013-04-04,2000000,199,10050,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST6513/2013,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,1,Black Rock,,,,2013-03-07,0,157,0,False,natural_person,legal_entity,2,sectional_title,False,lightstone_export
ST4491/2013,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,8,Black Rock,Pyrgos General,4,2012-10-16,2013-02-15,1790000,171,10467,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST2478/2013,Black Rock,SHAKAS ROCK,204,3,SS THIRA,17,Black Rock,Ocean,70,2012-12-12,2013-02-01,1840000,108,17037,False,natural_person,,1,sectional_title,True,lightstone_export
ST2482/2013,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,43,Black Rock,,,2012-10-11,2013-02-01,880000,114,7719,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST2478/2013,Black Rock,SHAKAS ROCK,204,3,SS THIRA,62,Black Rock,Ocean,70,2012-12-12,2013-02-01,1840000,12,153333,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST2478/2013,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,17,Black Rock,Ocean,101,2012-12-12,2013-02-01,1840000,137,13430,False,natural_person,,1,sectional_title,True,lightstone_export
ST1365/2013,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,68,Black Rock,,,2012-09-11,2013-01-22,2000000,113,17699,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST761/2013,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,36,Black Rock,,,2012-10-18,2013-01-17,2850000,157,18152,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST394/2013,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,10,Black Rock,Ocean,101,2012-10-20,2013-01-10,1475000,114,12938,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST35358/2012,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,42,Black Rock,,,2012-08-29,2012-11-15,2525000,172,14680,False,legal_entity,,1,sectional_title,True,lightstone_export
ST34866/2012,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,19,Black Rock,,,2012-07-31,2012-11-12,2400000,178,13483,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST34866/2012,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,86,Black Rock,,,2012-07-31,2012-11-12,2400000,19,126315,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST31784/2012,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,27,Black Rock,,,2012-07-07,2012-10-16,4500000,256,17578,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST16276/2012,Black Rock,SHAKAS ROCK,204,3,SS THIRA,45,Black Rock,Ocean,70,2011-07-25,2012-06-06,998954,111,8999,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST16277/2012,Black Rock,SHAKAS ROCK,204,3,SS THIRA,45,Black Rock,Ocean,70,2011-09-26,2012-06-06,1265000,111,11396,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
