title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST12368/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,8,Sheffield Beach,,,2023-12-01,2024-05-14,5307000,207,25637,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T11990/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1600,0,,,Sheffield Beach,,,2024-02-15,2024-05-10,1775000,1275,1392,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST9900/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,8,Sheffield Beach,,,2024-02-20,2024-04-24,3090000,116,26637,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST9558/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,498,0,SS MOYANA,1,Sheffield Beach,,,2023-10-03,2024-04-22,3700000,195,18974,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T9363/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1287,0,,,Sheffield Beach,,,2023-07-24,2024-04-19,5650000,745,7583,False,natural_person,legal_entity,1,freehold,True,lightstone_export
ST8991/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,5,Sheffield Beach,,,2023-12-20,2024-04-16,2362500,195,12115,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST8992/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,7,Sheffield Beach,,,2023-12-20,2024-04-16,2203750,193,11418,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST8993/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,8,Sheffield Beach,,,2023-12-20,2024-04-16,2214000,203,10906,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T8839/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1118,0,,,Sheffield Beach,,,2024-01-22,2024-04-15,1920000,1284,1495,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST8644/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,505,0,SS AURA,19,Sheffield Beach,,,2024-03-02,2024-04-12,2200000,117,18803,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T8618/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1667,0,,,Sheffield Beach,,,2024-01-23,2024-04-12,2400000,1169,2053,False,natural_person,legal_entity,1,freehold,True,lightstone_export
ST8634/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,10,Sheffield Beach,,,2023-10-24,2024-04-12,3090000,105,29428,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T8180/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1291,0,,,Sheffield Beach,,,2024-02-07,2024-04-09,1250000,572,2185,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST18918/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,501,0,SS VALLEY VIEWS,11,Sheffield Beach,,,2022-05-30,2024-04-08,3686486,196,18808,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T6222/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1237,0,,,Sheffield Beach,,,2023-12-17,2024-03-19,2500000,1462,1709,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T5257/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1342,0,,,Sheffield Beach,,,2023-12-18,2024-03-08,7750000,896,8649,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T5170/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1285,0,,,Sheffield Beach,,,2023-09-06,2024-03-07,2500000,685,3649,True,legal_entity,legal_entity,1,freehold,False,lightstone_export
ST5217/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,498,0,SS MOYANA,7,Sheffield Beach,,,2024-01-18,2024-03-07,3900000,203,19211,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T4595/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,5,,,Sheffield Beach,,,2023-02-20,2024-03-01,5995000,583,10283,False,natural_person,legal_entity,2,freehold,True,lightstone_export
